element_index,index,Building Type,Omiclass,L1,L2,L3,Option,Assembly,Component,Tally material,Weight (kg),Data Source (Material Quantities),Building Material_name,life_cycle_stage,Global Warming Potential_fossil,Global Warming Potential_biogenic,Global Warming Potential_luluc,Stored Biogenic Carbon,Acidification Potential,Eutrophication Potential,Smog Formation Potential,Ozone Depletion Potential,template_model,scenario
Element_22,71,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO8,Rainscreen: thin brick,Interior finish,"Wall board, gypsum, natural",30644,"Kaleidoscope Calculator, Payette",Gypsum wall board,B2-B5: Replacement,11094.43897,-28.19248,0,0,19.58909049,1.18586668,483.2479972,5.54E-06,STR2_ENCO8_ENCT1_ENCR1,default
Element_23,72,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO8,Rainscreen: thin brick,Thermal break,"Adhesive, polychloroprene (neoprene)",96,"Kaleidoscope Calculator, Payette",Thermal break,B2-B5: Replacement,281.4951111,0.98784,0,0,0.566428346,0.045448454,215.9929934,1.16E-07,STR2_ENCO8_ENCT1_ENCR1,default
Element_24,0,Commercial,21-02 20 20,Shell,Vertical Enclosure,Exterior Windows,ENCT1,Glazing: double pane IGU,Glazing,"Glazing, double, insulated (air)",35343,"Viracon IGU, 1” Clear Insulating Low-E Glass Unit with a  ½” VTS Airspace and Both Lites Fully Tempered  and Heat Soak Tested",Double pane IGU,B2-B5: Replacement,114093.0669,-57.114288,0,0,856.1575494,37.54098899,12063.62342,9.21E-05,STR2_ENCO8_ENCT1_ENCR1,default
Element_25,0,Commercial,21-02 30 10,Shell,Horizontal Enclosure,Roofing,ENCR1,EPDM roofing,Waterproofing system,"EPDM, non-reinforced membrane, 60 mils, SPRI - EPD",10829,,EPDM membrane,B2-B5: Replacement,122945.1926,-1524.29004,0,0,341.7647726,34.66080811,4785.554152,5.90E-06,STR2_ENCO8_ENCT1_ENCR1,default
Element_26,1,Commercial,21-02 30 10,Shell,Horizontal Enclosure,Roofing,ENCR1,EPDM roofing,Insulation,"PIR rigid foam insulation, wall, R=14.6, PIMA - EPD",9755,,Polyisocyanurate board,B2-B5: Replacement,103071.6933,-3728.9463,0,0,396.7262585,35.71662105,4712.538644,0.004719356,STR2_ENCO8_ENCT1_ENCR1,default
Element_0,14,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR2,Column foundation,Concrete footing,"Structural concrete, 4000 psi, 20% fly ash",169198,Calculated from takeoff from Revit,"Normalweight concrete, 4000 psi",A4: Transportation,614.3022786,0,0,0,3.136862699,0.182983657,100.6410116,3.71E-06,STR2_ENCO8_ENCT1_ENCR1,default
Element_1,15,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR2,Column foundation,Steel reinforcement,"Steel, reinforcing rod",12633,Calculated from takeoff from Revit,"Steel, reinforcing rod",A4: Transportation,823.681716,0,0,0,4.206034294,0.245352001,134.9436003,4.98E-06,STR2_ENCO8_ENCT1_ENCR1,default
Element_2,16,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR2,Wall foundation,Concrete footing,"Structural concrete, 4000 psi, 20% fly ash",309582,Calculated from takeoff from Revit,"Normalweight concrete, 4000 psi",A4: Transportation,1123.990402,0,0,0,5.739525457,0.334805652,184.1431084,6.79E-06,STR2_ENCO8_ENCT1_ENCR1,default
Element_3,17,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR2,Wall foundation,Steel reinforcement,"Steel, reinforcing rod",23115,Calculated from takeoff from Revit,"Steel, reinforcing rod",A4: Transportation,1507.11651,0,0,0,7.695914091,0.448928322,246.9105771,9.11E-06,STR2_ENCO8_ENCT1_ENCR1,default
Element_4,18,Commercial,21-01 40 10,Substructure,Foundations,Standard Foundations,STR2,Slab on grade,Concrete slab on grade,"Structural concrete, 4000 psi, 20% fly ash",535815,Calculated from takeoff from Revit,"Normalweight concrete, 4000 psi",A4: Transportation,1945.368003,0,0,0,9.933794059,0.57947132,318.7092261,1.18E-05,STR2_ENCO8_ENCT1_ENCR1,default
Element_5,19,Commercial,21-01 40 10,Substructure,Foundations,Standard Foundations,STR2,Slab on grade,Steel welded wire mesh,"Steel, welded wire mesh",3601,Calculated from takeoff from Revit,"Steel, welded wire mesh",A4: Transportation,234.7880835,0,0,0,1.198917873,0.069936876,38.46528177,1.42E-06,STR2_ENCO8_ENCT1_ENCR1,default
Element_6,20,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR2,Elevated slabs,Concrete slab,"Structural concrete, 5000 psi, 20% fly ash",6429780,Calculated from takeoff from Revit,"Normalweight concrete, 5000 psi",A4: Transportation,23344.41604,0,0,0,119.2055287,6.953655842,3824.510713,0.00014106,STR2_ENCO8_ENCT1_ENCR1,default
Element_7,21,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR2,Elevated slabs,Steel reinforcement,"Steel, reinforcing rod",43207,Calculated from takeoff from Revit,"Steel, reinforcing rod",A4: Transportation,2817.130998,0,0,0,14.38534978,0.839145404,461.5299721,1.70E-05,STR2_ENCO8_ENCT1_ENCR1,default
Element_8,22,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR2,Structural columns,Concrete columns,"Structural concrete, 5000 psi, 20% fly ash",601223,Calculated from takeoff from Revit,"Normalweight concrete, 5000 psi",A4: Transportation,2182.842935,0,0,0,11.14643201,0.650208534,357.6146936,1.32E-05,STR2_ENCO8_ENCT1_ENCR1,default
Element_9,23,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR2,Structural columns,Steel reinforcement,"Steel, reinforcing rod",20004,Calculated from takeoff from Revit,"Steel, reinforcing rod",A4: Transportation,1304.276818,0,0,0,6.660136945,0.388507988,213.6793937,7.88E-06,STR2_ENCO8_ENCT1_ENCR1,default
Element_10,24,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR2,Structural walls,Concrete shear wall,"Structural concrete, 6000 psi, 20% fly ash",874123,Calculated from takeoff from Revit,"Normalweight concrete, 6000 psi",A4: Transportation,3173.653061,0,0,0,16.20588797,0.945343465,519.9389058,1.92E-05,STR2_ENCO8_ENCT1_ENCR1,default
Element_11,25,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR2,Structural walls,Steel reinforcement,"Steel, reinforcing rod",65267,Calculated from takeoff from Revit,"Steel, reinforcing rod",A4: Transportation,4255.460663,0,0,0,21.7300119,1.267584027,697.171215,2.57E-05,STR2_ENCO8_ENCT1_ENCR1,default
Element_12,61,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO8,Rainscreen: thin brick,Insulation,"Mineral wool, low density, NAIMA - EPD",8366,"Kaleidoscope Calculator, Payette","3.5"" Mineral wool insulation",A4: Transportation,217.6817231,0,0,0,1.111566246,0.064841364,35.66275038,1.32E-06,STR2_ENCO8_ENCT1_ENCR1,default
Element_13,62,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO8,Rainscreen: thin brick,Wall structure,Cold formed structural steel,14975,"Kaleidoscope Calculator, Payette","6"" galvanized steel stud framing",A4: Transportation,976.3819914,0,0,0,4.985780382,0.290837189,159.9604539,5.90E-06,STR2_ENCO8_ENCT1_ENCR1,default
Element_14,63,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO8,Rainscreen: thin brick,Support,Zinc coating (galvanized) for steel G60,425,"Kaleidoscope Calculator, Payette",Galvanized steel backer tray,A4: Transportation,27.71034032,0,0,0,0.14149961,0.008254144,4.539779159,1.67E-07,STR2_ENCO8_ENCT1_ENCR1,default
Element_15,64,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO8,Rainscreen: thin brick,Exterior finish,"Brick, generic",74168,"Kaleidoscope Calculator, Payette","3/4"" Brick",A4: Transportation,1929.837203,0,0,0,9.854487844,0.574845124,316.1648183,1.17E-05,STR2_ENCO8_ENCT1_ENCR1,default
Element_16,65,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO8,Rainscreen: thin brick,Exterior finish,Mortar type S,11329,"Kaleidoscope Calculator, Payette",Type S mortar,A4: Transportation,294.7784175,0,0,0,1.505251494,0.087806337,48.29348542,1.78E-06,STR2_ENCO8_ENCT1_ENCR1,default
Element_17,66,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO8,Rainscreen: thin brick,Support,"Steel, sheet",16759,"Kaleidoscope Calculator, Payette","Steel, sheet",A4: Transportation,1059.741745,0,0,0,5.411447207,0.315667754,173.6172645,6.40E-06,STR2_ENCO8_ENCT1_ENCR1,default
Element_18,67,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO8,Rainscreen: thin brick,Support,Galvanized steel,4039,"Kaleidoscope Calculator, Payette",Galvanized steel support system,A4: Transportation,263.3460343,0,0,0,1.344745707,0.0784435,43.14392476,1.59E-06,STR2_ENCO8_ENCT1_ENCR1,default
Element_19,68,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO8,Rainscreen: thin brick,AVB,"Self-adhering, polymer-modified asphalt sheet underlayment",6719,"Kaleidoscope Calculator, Payette",AVB membrane,A4: Transportation,174.8270975,0,0,0,0.892734115,0.052076157,28.64188618,1.06E-06,STR2_ENCO8_ENCT1_ENCR1,default
Element_20,69,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO8,Rainscreen: thin brick,Wall structure,Fiberglass mat gypsum sheathing board,30261,"Kaleidoscope Calculator, Payette",Sheathing,A4: Transportation,787.3854438,0,0,0,4.020691628,0.234540345,128.9971897,4.76E-06,STR2_ENCO8_ENCT1_ENCR1,default
Element_21,70,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO8,Rainscreen: thin brick,Interior finish,"Paint, interior acrylic latex",509,"Kaleidoscope Calculator, Payette",Acrylic latex paint,A4: Transportation,74.15146382,0,0,0,0.378645773,0.02208767,12.14821854,4.48E-07,STR2_ENCO8_ENCT1_ENCR1,default
Element_22,71,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO8,Rainscreen: thin brick,Interior finish,"Wall board, gypsum, natural",30644,"Kaleidoscope Calculator, Payette",Gypsum wall board,A4: Transportation,797.3510307,0,0,0,4.071579731,0.237508818,130.6298497,4.82E-06,STR2_ENCO8_ENCT1_ENCR1,default
Element_23,72,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO8,Rainscreen: thin brick,Thermal break,"Adhesive, polychloroprene (neoprene)",96,"Kaleidoscope Calculator, Payette",Thermal break,A4: Transportation,18.29858204,0,0,0,0.093439568,0.005450641,2.997852803,1.11E-07,STR2_ENCO8_ENCT1_ENCR1,default
Element_24,0,Commercial,21-02 20 20,Shell,Vertical Enclosure,Exterior Windows,ENCT1,Glazing: double pane IGU,Glazing,"Glazing, double, insulated (air)",35343,"Viracon IGU, 1” Clear Insulating Low-E Glass Unit with a  ½” VTS Airspace and Both Lites Fully Tempered  and Heat Soak Tested",Double pane IGU,A4: Transportation,7538.729886,0,0,0,38.49564197,2.245579115,1235.068513,4.56E-05,STR2_ENCO8_ENCT1_ENCR1,default
Element_25,0,Commercial,21-02 30 10,Shell,Horizontal Enclosure,Roofing,ENCR1,EPDM roofing,Waterproofing system,"EPDM, non-reinforced membrane, 60 mils, SPRI - EPD",10829,,EPDM membrane,A4: Transportation,281.768513,0,0,0,1.438817939,0.083931046,46.16207553,1.70E-06,STR2_ENCO8_ENCT1_ENCR1,default
Element_26,1,Commercial,21-02 30 10,Shell,Horizontal Enclosure,Roofing,ENCR1,EPDM roofing,Insulation,"PIR rigid foam insulation, wall, R=14.6, PIMA - EPD",9755,,Polyisocyanurate board,A4: Transportation,368.929125,0,0,0,1.883893404,0.109893782,60.44158005,2.23E-06,STR2_ENCO8_ENCT1_ENCR1,default
Element_0,14,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR2,Column foundation,Concrete footing,"Structural concrete, 4000 psi, 20% fly ash",169198,Calculated from takeoff from Revit,"Normalweight concrete, 4000 psi",A5: Construction,1823.215172,-22.95154796,0,0,4.631867978,0.318273929,102.4881528,1.86E-07,STR2_ENCO8_ENCT2_ENCR1,default
Element_1,15,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR2,Column foundation,Steel reinforcement,"Steel, reinforcing rod",12633,Calculated from takeoff from Revit,"Steel, reinforcing rod",A5: Construction,753.6598175,-3.865698,0,0,3.196379019,0.100247219,40.62463291,-3.11E-06,STR2_ENCO8_ENCT2_ENCR1,default
Element_2,16,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR2,Wall foundation,Concrete footing,"Structural concrete, 4000 psi, 20% fly ash",309582,Calculated from takeoff from Revit,"Normalweight concrete, 4000 psi",A5: Construction,3335.941319,-41.9945042,0,0,8.474940321,0.582346597,187.5228272,3.40E-07,STR2_ENCO8_ENCT2_ENCR1,default
Element_3,17,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR2,Wall foundation,Steel reinforcement,"Steel, reinforcing rod",23115,Calculated from takeoff from Revit,"Steel, reinforcing rod",A5: Construction,1378.995225,-7.07319,0,0,5.848515873,0.18342551,74.33217681,-5.70E-06,STR2_ENCO8_ENCT2_ENCR1,default
Element_4,18,Commercial,21-01 40 10,Substructure,Foundations,Standard Foundations,STR2,Slab on grade,Concrete slab on grade,"Structural concrete, 4000 psi, 20% fly ash",535815,Calculated from takeoff from Revit,"Normalweight concrete, 4000 psi",A5: Construction,5773.744591,-72.68279573,0,0,14.66816594,1.007907571,324.5587394,5.89E-07,STR2_ENCO8_ENCT2_ENCR1,default
Element_5,19,Commercial,21-01 40 10,Substructure,Foundations,Standard Foundations,STR2,Slab on grade,Steel welded wire mesh,"Steel, welded wire mesh",3601,Calculated from takeoff from Revit,"Steel, welded wire mesh",A5: Construction,290.1790374,-1.08213651,0,0,0.888763918,0.03290891,12.18173647,-1.28E-06,STR2_ENCO8_ENCT2_ENCR1,default
Element_6,20,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR2,Elevated slabs,Concrete slab,"Structural concrete, 5000 psi, 20% fly ash",6429780,Calculated from takeoff from Revit,"Normalweight concrete, 5000 psi",A5: Construction,162113.5031,-2175.080767,0,0,408.4392987,28.3691387,8979.133158,1.41E-05,STR2_ENCO8_ENCT2_ENCR1,default
Element_7,21,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR2,Elevated slabs,Steel reinforcement,"Steel, reinforcing rod",43207,Calculated from takeoff from Revit,"Steel, reinforcing rod",A5: Construction,2577.644244,-13.221342,0,0,10.9321577,0.342862471,138.9431263,-1.06E-05,STR2_ENCO8_ENCT2_ENCR1,default
Element_8,22,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR2,Structural columns,Concrete columns,"Structural concrete, 5000 psi, 20% fly ash",601223,Calculated from takeoff from Revit,"Normalweight concrete, 5000 psi",A5: Construction,15158.585,-203.3830993,0,0,38.19152451,2.652684645,839.602813,1.32E-06,STR2_ENCO8_ENCT2_ENCR1,default
Element_9,23,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR2,Structural columns,Steel reinforcement,"Steel, reinforcing rod",20004,Calculated from takeoff from Revit,"Steel, reinforcing rod",A5: Construction,1193.399113,-6.121224,0,0,5.061376228,0.15873865,64.32796301,-4.93E-06,STR2_ENCO8_ENCT2_ENCR1,default
Element_10,24,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR2,Structural walls,Concrete shear wall,"Structural concrete, 6000 psi, 20% fly ash",874123,Calculated from takeoff from Revit,"Normalweight concrete, 6000 psi",A5: Construction,11251.19286,-152.1269474,0,0,28.31378788,1.972086019,621.9230016,9.61E-07,STR2_ENCO8_ENCT2_ENCR1,default
Element_11,25,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR2,Structural walls,Steel reinforcement,"Steel, reinforcing rod",65267,Calculated from takeoff from Revit,"Steel, reinforcing rod",A5: Construction,3893.700254,-19.971702,0,0,16.51373937,0.517916192,209.8826816,-1.61E-05,STR2_ENCO8_ENCT2_ENCR1,default
Element_12,61,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO8,Rainscreen: thin brick,Insulation,"Mineral wool, low density, NAIMA - EPD",8366,"Kaleidoscope Calculator, Payette","3.5"" Mineral wool insulation",A5: Construction,1322.513852,-67.59728,0,0,9.567246425,0.240983116,54.70763304,3.26E-05,STR2_ENCO8_ENCT2_ENCR1,default
Element_13,62,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO8,Rainscreen: thin brick,Wall structure,Cold formed structural steel,14975,"Kaleidoscope Calculator, Payette","6"" galvanized steel stud framing",A5: Construction,1130.356488,-8.99263725,0,0,4.423769359,0.202444411,64.58531809,1.41E-05,STR2_ENCO8_ENCT2_ENCR1,default
Element_14,63,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO8,Rainscreen: thin brick,Support,Zinc coating (galvanized) for steel G60,425,"Kaleidoscope Calculator, Payette",Galvanized steel backer tray,A5: Construction,544.425034,8.466,0,0,2.037277461,0.104113164,30.37525292,1.39E-08,STR2_ENCO8_ENCT2_ENCR1,default
Element_15,64,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO8,Rainscreen: thin brick,Exterior finish,"Brick, generic",74168,"Kaleidoscope Calculator, Payette","3/4"" Brick",A5: Construction,1242.7583,-1.11252,0,0,2.697368192,0.143850992,53.52266892,5.83E-07,STR2_ENCO8_ENCT2_ENCR1,default
Element_16,65,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO8,Rainscreen: thin brick,Exterior finish,Mortar type S,11329,"Kaleidoscope Calculator, Payette",Type S mortar,A5: Construction,496.4137976,-7.307205,0,0,1.152783149,0.08036325,27.50027481,2.67E-07,STR2_ENCO8_ENCT2_ENCR1,default
Element_17,66,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO8,Rainscreen: thin brick,Support,"Steel, sheet",16759,"Kaleidoscope Calculator, Payette","Steel, sheet",A5: Construction,4012.252393,-16.7858144,0,0,15.73130121,0.720691828,230.3299032,5.04E-05,STR2_ENCO8_ENCT2_ENCR1,default
Element_18,67,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO8,Rainscreen: thin brick,Support,Galvanized steel,4039,"Kaleidoscope Calculator, Payette",Galvanized steel support system,A5: Construction,1073.808863,-20.27578,0,0,5.692542471,0.246989501,85.58311148,2.37E-05,STR2_ENCO8_ENCT2_ENCR1,default
Element_19,68,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO8,Rainscreen: thin brick,AVB,"Self-adhering, polymer-modified asphalt sheet underlayment",6719,"Kaleidoscope Calculator, Payette",AVB membrane,A5: Construction,568.3063297,2.15008,0,0,2.644509111,0.145164386,38.76380562,1.15E-07,STR2_ENCO8_ENCT2_ENCR1,default
Element_20,69,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO8,Rainscreen: thin brick,Wall structure,Fiberglass mat gypsum sheathing board,30261,"Kaleidoscope Calculator, Payette",Sheathing,A5: Construction,2468.479687,-94.41432,0,0,10.33050219,0.935294497,143.404548,8.88E-05,STR2_ENCO8_ENCT2_ENCR1,default
Element_21,70,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO8,Rainscreen: thin brick,Interior finish,"Paint, interior acrylic latex",509,"Kaleidoscope Calculator, Payette",Acrylic latex paint,A5: Construction,131.8554664,2.545,0,0,0.511387277,0.026910537,10.22564885,4.49E-08,STR2_ENCO8_ENCT2_ENCR1,default
Element_22,71,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO8,Rainscreen: thin brick,Interior finish,"Wall board, gypsum, natural",30644,"Kaleidoscope Calculator, Payette",Gypsum wall board,A5: Construction,1447.100735,-3.67728,0,0,2.55509876,0.154678263,63.03234746,7.23E-07,STR2_ENCO8_ENCT2_ENCR1,default
Element_23,72,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO8,Rainscreen: thin brick,Thermal break,"Adhesive, polychloroprene (neoprene)",96,"Kaleidoscope Calculator, Payette",Thermal break,A5: Construction,13.4045291,0.04704,0,0,0.026972778,0.002164212,10.28538064,5.54E-09,STR2_ENCO8_ENCT2_ENCR1,default
Element_24,1,Commercial,21-02 20 20,Shell,Vertical Enclosure,Exterior Windows,ENCT2,Glazing: triple pane IGU,Glazing,"Glazing, triple, insulated (air)",54275,"Viracon triple pane IGU, 1-5/16"" Clear Insulating Low-E Laminated  Glass Unit with a ½” VTS Airspace  and Both Lites Heat Treated",Triple pane IGU,A5: Construction,829.377319,4.9933,0,0,6.090849762,0.269658142,87.36929455,7.00E-07,STR2_ENCO8_ENCT2_ENCR1,default
Element_25,0,Commercial,21-02 30 10,Shell,Horizontal Enclosure,Roofing,ENCR1,EPDM roofing,Waterproofing system,"EPDM, non-reinforced membrane, 60 mils, SPRI - EPD",10829,,EPDM membrane,A5: Construction,5345.443157,-66.27348,0,0,14.85933794,1.506991657,208.0675718,2.57E-07,STR2_ENCO8_ENCT2_ENCR1,default
Element_26,1,Commercial,21-02 30 10,Shell,Horizontal Enclosure,Roofing,ENCR1,EPDM roofing,Insulation,"PIR rigid foam insulation, wall, R=14.6, PIMA - EPD",9755,,Polyisocyanurate board,A5: Construction,4481.377969,-162.1281,0,0,17.24896776,1.552896567,204.8929845,0.000205189,STR2_ENCO8_ENCT2_ENCR1,default
Element_0,14,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR2,Column foundation,Concrete footing,"Structural concrete, 4000 psi, 20% fly ash",169198,Calculated from takeoff from Revit,"Normalweight concrete, 4000 psi",C2-C4: End-of-life,6818.6794,0,0,0,15.481617,0.78507872,307.94036,6.16E-10,STR2_ENCO8_ENCT2_ENCR1,default
Element_1,15,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR2,Column foundation,Steel reinforcement,"Steel, reinforcing rod",12633,Calculated from takeoff from Revit,"Steel, reinforcing rod",C2-C4: End-of-life,169.2822,-2.5266,0,0,0.770613,0.03903597,15.28593,3.07E-11,STR2_ENCO8_ENCT2_ENCR1,default
